,Title,Published_date,Views,Likes,duration,Comments,durationSecs,Month
381,The Most INSPIRING & MOTIVATING Career Advice You'll Hear | Ranveer Allahbadia Motivation,2018-08-13,747176,48671,PT9M8S,1866,548.0,Aug
382,10 Fashion Mistakes | Men's Fashion | Ranveer Allahbadia,2018-08-06,3512768,121684,PT8M50S,5726,530.0,Aug
383,Meditation Techniques For Beginners | Meditation For Focus | Ranveer Allahbadia,2018-07-30,1912852,119951,PT7M1S,2146,421.0,Jul
384,Top 5 Most Attractive Outfit For Men | Men's Fashion | BeerBiceps हिंदी,2018-07-27,1111088,49373,PT8M7S,1113,487.0,Jul
385,Introduction To Meditation | Ranveer Allahbadia,2018-07-23,302137,23648,PT8M32S,962,512.0,Jul
386,Top 8 Tricks To Look Smart & Sexy In Tshirt | Men's Fashion | Ranveer Allahbadia,2018-07-18,1836045,79772,PT10M52S,1561,652.0,Jul
387,How To Loose BELLY FAT | Ranveer Allahbadia,2018-07-13,924822,38155,PT5M14S,583,314.0,Jul
388,Men Shaving Tutorial | Shaving Tips For Men | Ranveer Allahbadia,2018-07-10,1261797,43505,PT11M40S,1513,700.0,Jul
389,Easy Fat Loss Workout At Home | Fat Loss Tips | Ranveer Allahbadia,2018-07-06,2587667,104533,PT8M17S,1799,497.0,Jul
390,9 Easy Male Grooming Tips | Men's Grooming Basics | Ranveer Allahbadia,2018-07-02,4747330,213364,PT13M23S,5108,803.0,Jul
391,How To Overcome Breakup? | Breakup Motivation Hindi | Ranveer Allahbadia,2018-06-29,355572,31992,PT8M32S,1247,512.0,Jun
392,10 Things Girls Like About Boys | How To Impress a Girl? | Ranveer Allahbadia,2018-06-24,3949856,185607,PT12M40S,5257,760.0,Jun
393,SPEAK English EASILY & Confidently - 5 EASY TIPS | Ranveer Allahbadia,2018-06-18,406538,26151,PT11M48S,756,708.0,Jun
394,2 Poisons You Are Putting In Your Body Every Day | Ranveer Allahbadia,2018-06-15,188530,11119,PT6M26S,737,386.0,Jun
395,Top 9 Tips To Talk To Your Crush | Communication Skills | Ranveer Allahbadia,2018-06-11,2089579,104465,PT9M35S,3513,575.0,Jun
396,Top 9 Stylish Pants For Boys | Men's Fashion | Ranveer Allahbadia,2018-06-05,1247477,48662,PT7M26S,1114,446.0,Jun
397,Top 4 Color Matching Rules For Indian Men | Men's Fashion | Ranveer Allahbadia,2018-06-01,1523904,75010,PT7M17S,1363,437.0,Jun
398,Do Marks Decide Your Future? | Student Motivation | Ranveer Allahbadia,2018-05-29,116480,9880,PT6M50S,546,410.0,May
399,How To Gain Weight Fast? | Weight Gain For Skinny People | Ranveer Allahbadia,2018-05-25,5227737,273783,PT8M53S,5456,533.0,May
400,Top 10 AFFORDABLE Shoes For Men | Ranveer Allahbadia,2018-05-22,1214934,42259,PT6M41S,1102,401.0,May
401,Ramzan Weight Loss Diet Plan | How To Lose Weight Fast In Ramadan | Ranveer Allahbadia,2018-05-16,381858,23043,PT10M59S,1702,659.0,May
402,5 HOTTEST Fashion Trends You Should Know About | Ranveer Allahbadia,2018-05-14,617641,31538,PT5M8S,867,308.0,May
403,5 Simple Tips To Improve Your Communication Skills | Ranveer Allahbadia,2018-05-11,2955213,160922,PT8M43S,3088,523.0,May
404,7 Fashion Tricks To Look Muscular | Ranveer Allahbadia,2018-05-08,691458,34951,PT5M59S,866,359.0,May
405,"Gyno or Chest Fat - What It Is, Symptoms, Causes and How To Prevent I Ranveer Allahbadia",2018-05-04,2208170,78193,PT5M31S,2304,331.0,May
406,7 Office Dressing Tips For Men I Ranveer Allahbadia Men’s Fashion Guide,2018-04-30,4150330,129566,PT5M47S,2236,347.0,Apr
407,Cheat Meal For Weight Loss | Ranveer Allahbadia,2018-04-29,118080,7399,PT7M54S,607,474.0,Apr
408,How To Dress Well For INDIAN Men In Hindi | Men's Style India | Ranveer Allahbadia,2018-04-25,491426,25760,PT4M19S,921,259.0,Apr
409,3 Easy Weight Loss Tips For Beginners IN HINDI | Ranveer Allahbadia,2018-04-19,377133,18215,PT6M11S,1329,371.0,Apr
410,Namaste Doston | Ranveer Allahbadia - The Introduction,2018-04-19,132839,5605,PT1M32S,503,92.0,Apr
